InstrumentID,Direction,OffsetFlag,LongPos,TradingDate,StrategyID,AccountID,ShortPos
600858.SSE,0,0,15500,2020-12-09,@hljk1alpha,hljk1alpha,0
600859.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
600861.SSE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
600862.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
600863.SSE,0,0,44000,2020-12-09,@hljk1alpha,hljk1alpha,0
600864.SSE,0,0,16100,2020-12-09,@hljk1alpha,hljk1alpha,0
600865.SSE,0,0,7500,2020-12-09,@hljk1alpha,hljk1alpha,0
600866.SSE,0,0,23800,2020-12-09,@hljk1alpha,hljk1alpha,0
600868.SSE,0,0,17500,2020-12-09,@hljk1alpha,hljk1alpha,0
600869.SSE,0,0,15900,2020-12-09,@hljk1alpha,hljk1alpha,0
600872.SSE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
600873.SSE,0,0,21700,2020-12-09,@hljk1alpha,hljk1alpha,0
600874.SSE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
600879.SSE,0,0,17100,2020-12-09,@hljk1alpha,hljk1alpha,0
600880.SSE,0,0,30000,2020-12-09,@hljk1alpha,hljk1alpha,0
600881.SSE,0,0,35100,2020-12-09,@hljk1alpha,hljk1alpha,0
600883.SSE,0,0,14100,2020-12-09,@hljk1alpha,hljk1alpha,0
600885.SSE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
600888.SSE,0,0,9000,2020-12-09,@hljk1alpha,hljk1alpha,0
600889.SSE,0,0,16200,2020-12-09,@hljk1alpha,hljk1alpha,0
600894.SSE,0,0,13500,2020-12-09,@hljk1alpha,hljk1alpha,0
600901.SSE,0,0,19500,2020-12-09,@hljk1alpha,hljk1alpha,0
600903.SSE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
600908.SSE,0,0,9300,2020-12-09,@hljk1alpha,hljk1alpha,0
600918.SSE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
600929.SSE,0,0,18300,2020-12-09,@hljk1alpha,hljk1alpha,0
600933.SSE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
600936.SSE,0,0,31200,2020-12-09,@hljk1alpha,hljk1alpha,0
600939.SSE,0,0,20600,2020-12-09,@hljk1alpha,hljk1alpha,0
600959.SSE,0,0,31500,2020-12-09,@hljk1alpha,hljk1alpha,0
600962.SSE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
600963.SSE,0,0,17600,2020-12-09,@hljk1alpha,hljk1alpha,0
600965.SSE,0,0,18400,2020-12-09,@hljk1alpha,hljk1alpha,0
600966.SSE,0,0,8400,2020-12-09,@hljk1alpha,hljk1alpha,0
600969.SSE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
600970.SSE,0,0,15500,2020-12-09,@hljk1alpha,hljk1alpha,0
600971.SSE,0,0,9200,2020-12-09,@hljk1alpha,hljk1alpha,0
600973.SSE,0,0,12600,2020-12-09,@hljk1alpha,hljk1alpha,0
600975.SSE,0,0,13000,2020-12-09,@hljk1alpha,hljk1alpha,0
600976.SSE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
600981.SSE,0,0,35000,2020-12-09,@hljk1alpha,hljk1alpha,0
600982.SSE,0,0,15800,2020-12-09,@hljk1alpha,hljk1alpha,0
600984.SSE,0,0,3900,2020-12-09,@hljk1alpha,hljk1alpha,0
600987.SSE,0,0,14300,2020-12-09,@hljk1alpha,hljk1alpha,0
600990.SSE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
600992.SSE,0,0,16900,2020-12-09,@hljk1alpha,hljk1alpha,0
600993.SSE,0,0,5200,2020-12-09,@hljk1alpha,hljk1alpha,0
600995.SSE,0,0,14200,2020-12-09,@hljk1alpha,hljk1alpha,0
601000.SSE,0,0,44000,2020-12-09,@hljk1alpha,hljk1alpha,0
601001.SSE,0,0,9500,2020-12-09,@hljk1alpha,hljk1alpha,0
601003.SSE,0,0,15200,2020-12-09,@hljk1alpha,hljk1alpha,0
601005.SSE,0,0,72400,2020-12-09,@hljk1alpha,hljk1alpha,0
601007.SSE,0,0,7000,2020-12-09,@hljk1alpha,hljk1alpha,0
601010.SSE,0,0,36200,2020-12-09,@hljk1alpha,hljk1alpha,0
601011.SSE,0,0,12300,2020-12-09,@hljk1alpha,hljk1alpha,0
601015.SSE,0,0,23500,2020-12-09,@hljk1alpha,hljk1alpha,0
601016.SSE,0,0,41300,2020-12-09,@hljk1alpha,hljk1alpha,0
601028.SSE,0,0,9500,2020-12-09,@hljk1alpha,hljk1alpha,0
601058.SSE,0,0,20400,2020-12-09,@hljk1alpha,hljk1alpha,0
601068.SSE,0,0,12100,2020-12-09,@hljk1alpha,hljk1alpha,0
601086.SSE,0,0,11700,2020-12-09,@hljk1alpha,hljk1alpha,0
601098.SSE,0,0,10800,2020-12-09,@hljk1alpha,hljk1alpha,0
601099.SSE,0,0,28500,2020-12-09,@hljk1alpha,hljk1alpha,0
601101.SSE,0,0,13000,2020-12-09,@hljk1alpha,hljk1alpha,0
601107.SSE,0,0,17100,2020-12-09,@hljk1alpha,hljk1alpha,0
601116.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
601118.SSE,0,0,22100,2020-12-09,@hljk1alpha,hljk1alpha,0
601126.SSE,0,0,7100,2020-12-09,@hljk1alpha,hljk1alpha,0
601128.SSE,0,0,15600,2020-12-09,@hljk1alpha,hljk1alpha,0
601137.SSE,0,0,6500,2020-12-09,@hljk1alpha,hljk1alpha,0
601139.SSE,0,0,15000,2020-12-09,@hljk1alpha,hljk1alpha,0
601158.SSE,0,0,11800,2020-12-09,@hljk1alpha,hljk1alpha,0
601163.SSE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
601168.SSE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
601177.SSE,0,0,11200,2020-12-09,@hljk1alpha,hljk1alpha,0
601187.SSE,0,0,1400,2020-12-09,@hljk1alpha,hljk1alpha,0
601188.SSE,0,0,28700,2020-12-09,@hljk1alpha,hljk1alpha,0
601199.SSE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
601200.SSE,0,0,9800,2020-12-09,@hljk1alpha,hljk1alpha,0
601208.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
601222.SSE,0,0,8400,2020-12-09,@hljk1alpha,hljk1alpha,0
601226.SSE,0,0,27000,2020-12-09,@hljk1alpha,hljk1alpha,0
601228.SSE,0,0,33100,2020-12-09,@hljk1alpha,hljk1alpha,0
601233.SSE,0,0,5900,2020-12-09,@hljk1alpha,hljk1alpha,0
601311.SSE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
601326.SSE,0,0,40600,2020-12-09,@hljk1alpha,hljk1alpha,0
601330.SSE,0,0,6900,2020-12-09,@hljk1alpha,hljk1alpha,0
601333.SSE,0,0,6700,2020-12-09,@hljk1alpha,hljk1alpha,0
601368.SSE,0,0,6500,2020-12-09,@hljk1alpha,hljk1alpha,0
601369.SSE,0,0,16600,2020-12-09,@hljk1alpha,hljk1alpha,0
601375.SSE,0,0,20400,2020-12-09,@hljk1alpha,hljk1alpha,0
601456.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
601500.SSE,0,0,8300,2020-12-09,@hljk1alpha,hljk1alpha,0
601512.SSE,0,0,5900,2020-12-09,@hljk1alpha,hljk1alpha,0
601515.SSE,0,0,18500,2020-12-09,@hljk1alpha,hljk1alpha,0
601518.SSE,0,0,41600,2020-12-09,@hljk1alpha,hljk1alpha,0
601519.SSE,0,0,11100,2020-12-09,@hljk1alpha,hljk1alpha,0
601566.SSE,0,0,9800,2020-12-09,@hljk1alpha,hljk1alpha,0
601567.SSE,0,0,9200,2020-12-09,@hljk1alpha,hljk1alpha,0
601579.SSE,0,0,5300,2020-12-09,@hljk1alpha,hljk1alpha,0
601588.SSE,0,0,33500,2020-12-09,@hljk1alpha,hljk1alpha,0
601595.SSE,0,0,4600,2020-12-09,@hljk1alpha,hljk1alpha,0
601598.SSE,0,0,24400,2020-12-09,@hljk1alpha,hljk1alpha,0
601599.SSE,0,0,17900,2020-12-09,@hljk1alpha,hljk1alpha,0
601606.SSE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
601608.SSE,0,0,14700,2020-12-09,@hljk1alpha,hljk1alpha,0
601611.SSE,0,0,14900,2020-12-09,@hljk1alpha,hljk1alpha,0
601615.SSE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
601619.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
601636.SSE,0,0,5000,2020-12-09,@hljk1alpha,hljk1alpha,0
601677.SSE,0,0,8200,2020-12-09,@hljk1alpha,hljk1alpha,0
601678.SSE,0,0,21300,2020-12-09,@hljk1alpha,hljk1alpha,0
601689.SSE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
601696.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
601717.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
601789.SSE,0,0,26200,2020-12-09,@hljk1alpha,hljk1alpha,0
601799.SSE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
601801.SSE,0,0,20900,2020-12-09,@hljk1alpha,hljk1alpha,0
601858.SSE,0,0,11200,2020-12-09,@hljk1alpha,hljk1alpha,0
601860.SSE,0,0,12800,2020-12-09,@hljk1alpha,hljk1alpha,0
601865.SSE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
601872.SSE,0,0,18900,2020-12-09,@hljk1alpha,hljk1alpha,0
601886.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
601900.SSE,0,0,12600,2020-12-09,@hljk1alpha,hljk1alpha,0
601908.SSE,0,0,16900,2020-12-09,@hljk1alpha,hljk1alpha,0
601928.SSE,0,0,9691,2020-12-09,@hljk1alpha,hljk1alpha,0
601952.SSE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
601965.SSE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
601968.SSE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
601991.SSE,0,0,29900,2020-12-09,@hljk1alpha,hljk1alpha,0
601996.SSE,0,0,39100,2020-12-09,@hljk1alpha,hljk1alpha,0
601999.SSE,0,0,16600,2020-12-09,@hljk1alpha,hljk1alpha,0
603000.SSE,0,0,6700,2020-12-09,@hljk1alpha,hljk1alpha,0
603001.SSE,0,0,8000,2020-12-09,@hljk1alpha,hljk1alpha,0
603002.SSE,0,0,9200,2020-12-09,@hljk1alpha,hljk1alpha,0
603006.SSE,0,0,11300,2020-12-09,@hljk1alpha,hljk1alpha,0
603007.SSE,0,0,11900,2020-12-09,@hljk1alpha,hljk1alpha,0
603010.SSE,0,0,4800,2020-12-09,@hljk1alpha,hljk1alpha,0
603013.SSE,0,0,5000,2020-12-09,@hljk1alpha,hljk1alpha,0
603015.SSE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
603017.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
603018.SSE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
603020.SSE,0,0,5200,2020-12-09,@hljk1alpha,hljk1alpha,0
603021.SSE,0,0,16800,2020-12-09,@hljk1alpha,hljk1alpha,0
603025.SSE,0,0,14800,2020-12-09,@hljk1alpha,hljk1alpha,0
603027.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
603028.SSE,0,0,4300,2020-12-09,@hljk1alpha,hljk1alpha,0
603029.SSE,0,0,7800,2020-12-09,@hljk1alpha,hljk1alpha,0
603030.SSE,0,0,16100,2020-12-09,@hljk1alpha,hljk1alpha,0
603031.SSE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
603032.SSE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
603033.SSE,0,0,5600,2020-12-09,@hljk1alpha,hljk1alpha,0
603035.SSE,0,0,7900,2020-12-09,@hljk1alpha,hljk1alpha,0
603036.SSE,0,0,12400,2020-12-09,@hljk1alpha,hljk1alpha,0
603037.SSE,0,0,6700,2020-12-09,@hljk1alpha,hljk1alpha,0
603038.SSE,0,0,10000,2020-12-09,@hljk1alpha,hljk1alpha,0
603039.SSE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
603040.SSE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
603041.SSE,0,0,5400,2020-12-09,@hljk1alpha,hljk1alpha,0
603043.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
603045.SSE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
603050.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603058.SSE,0,0,6300,2020-12-09,@hljk1alpha,hljk1alpha,0
603059.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
603060.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
603063.SSE,0,0,7200,2020-12-09,@hljk1alpha,hljk1alpha,0
603066.SSE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
603067.SSE,0,0,8200,2020-12-09,@hljk1alpha,hljk1alpha,0
603076.SSE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
603077.SSE,0,0,39500,2020-12-09,@hljk1alpha,hljk1alpha,0
603079.SSE,0,0,4100,2020-12-09,@hljk1alpha,hljk1alpha,0
603081.SSE,0,0,9100,2020-12-09,@hljk1alpha,hljk1alpha,0
603086.SSE,0,0,6700,2020-12-09,@hljk1alpha,hljk1alpha,0
603088.SSE,0,0,14000,2020-12-09,@hljk1alpha,hljk1alpha,0
603090.SSE,0,0,7000,2020-12-09,@hljk1alpha,hljk1alpha,0
603098.SSE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
603099.SSE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
603100.SSE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
603101.SSE,0,0,19804,2020-12-09,@hljk1alpha,hljk1alpha,0
603103.SSE,0,0,6600,2020-12-09,@hljk1alpha,hljk1alpha,0
603106.SSE,0,0,15059,2020-12-09,@hljk1alpha,hljk1alpha,0
603108.SSE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
603109.SSE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
603110.SSE,0,0,5600,2020-12-09,@hljk1alpha,hljk1alpha,0
603112.SSE,0,0,9400,2020-12-09,@hljk1alpha,hljk1alpha,0
603116.SSE,0,0,17080,2020-12-09,@hljk1alpha,hljk1alpha,0
603117.SSE,0,0,29500,2020-12-09,@hljk1alpha,hljk1alpha,0
603127.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
603128.SSE,0,0,6900,2020-12-09,@hljk1alpha,hljk1alpha,0
603129.SSE,0,0,400,2020-12-09,@hljk1alpha,hljk1alpha,0
603131.SSE,0,0,4300,2020-12-09,@hljk1alpha,hljk1alpha,0
603136.SSE,0,0,3900,2020-12-09,@hljk1alpha,hljk1alpha,0
603138.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
603139.SSE,0,0,6200,2020-12-09,@hljk1alpha,hljk1alpha,0
603155.SSE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
603159.SSE,0,0,4300,2020-12-09,@hljk1alpha,hljk1alpha,0
603161.SSE,0,0,1400,2020-12-09,@hljk1alpha,hljk1alpha,0
603165.SSE,0,0,8800,2020-12-09,@hljk1alpha,hljk1alpha,0
603166.SSE,0,0,14800,2020-12-09,@hljk1alpha,hljk1alpha,0
603168.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
603177.SSE,0,0,7700,2020-12-09,@hljk1alpha,hljk1alpha,0
603178.SSE,0,0,11300,2020-12-09,@hljk1alpha,hljk1alpha,0
603180.SSE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
603181.SSE,0,0,4300,2020-12-09,@hljk1alpha,hljk1alpha,0
603185.SSE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
603187.SSE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
603195.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
603196.SSE,0,0,18100,2020-12-09,@hljk1alpha,hljk1alpha,0
603198.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603199.SSE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
603200.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
603203.SSE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
603208.SSE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
603212.SSE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
603217.SSE,0,0,840,2020-12-09,@hljk1alpha,hljk1alpha,0
603218.SSE,0,0,4300,2020-12-09,@hljk1alpha,hljk1alpha,0
603220.SSE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
603221.SSE,0,0,8000,2020-12-09,@hljk1alpha,hljk1alpha,0
603222.SSE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
603223.SSE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
603225.SSE,0,0,5800,2020-12-09,@hljk1alpha,hljk1alpha,0
603227.SSE,0,0,5500,2020-12-09,@hljk1alpha,hljk1alpha,0
603228.SSE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
603233.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
603236.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
603239.SSE,0,0,5000,2020-12-09,@hljk1alpha,hljk1alpha,0
603258.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603266.SSE,0,0,4100,2020-12-09,@hljk1alpha,hljk1alpha,0
603267.SSE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
603268.SSE,0,0,6500,2020-12-09,@hljk1alpha,hljk1alpha,0
603269.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
603277.SSE,0,0,8200,2020-12-09,@hljk1alpha,hljk1alpha,0
603278.SSE,0,0,14100,2020-12-09,@hljk1alpha,hljk1alpha,0
603279.SSE,0,0,5400,2020-12-09,@hljk1alpha,hljk1alpha,0
603283.SSE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
603286.SSE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
603289.SSE,0,0,13200,2020-12-09,@hljk1alpha,hljk1alpha,0
603290.SSE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
603297.SSE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
603298.SSE,0,0,5600,2020-12-09,@hljk1alpha,hljk1alpha,0
603299.SSE,0,0,16100,2020-12-09,@hljk1alpha,hljk1alpha,0
603300.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
603301.SSE,0,0,1900,2020-12-09,@hljk1alpha,hljk1alpha,0
603303.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
603305.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603306.SSE,0,0,5500,2020-12-09,@hljk1alpha,hljk1alpha,0
603308.SSE,0,0,4600,2020-12-09,@hljk1alpha,hljk1alpha,0
603309.SSE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
603311.SSE,0,0,8700,2020-12-09,@hljk1alpha,hljk1alpha,0
603313.SSE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
603315.SSE,0,0,9500,2020-12-09,@hljk1alpha,hljk1alpha,0
603317.SSE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
603318.SSE,0,0,7000,2020-12-09,@hljk1alpha,hljk1alpha,0
603319.SSE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
603320.SSE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
603321.SSE,0,0,13300,2020-12-09,@hljk1alpha,hljk1alpha,0
603323.SSE,0,0,11000,2020-12-09,@hljk1alpha,hljk1alpha,0
603328.SSE,0,0,14000,2020-12-09,@hljk1alpha,hljk1alpha,0
603329.SSE,0,0,7900,2020-12-09,@hljk1alpha,hljk1alpha,0
603330.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603331.SSE,0,0,7100,2020-12-09,@hljk1alpha,hljk1alpha,0
603332.SSE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
603333.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
603335.SSE,0,0,21200,2020-12-09,@hljk1alpha,hljk1alpha,0
603336.SSE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
603337.SSE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
603338.SSE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
603339.SSE,0,0,10452,2020-12-09,@hljk1alpha,hljk1alpha,0
603345.SSE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
603348.SSE,0,0,3900,2020-12-09,@hljk1alpha,hljk1alpha,0
603351.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
603355.SSE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
603356.SSE,0,0,9000,2020-12-09,@hljk1alpha,hljk1alpha,0
603357.SSE,0,0,5500,2020-12-09,@hljk1alpha,hljk1alpha,0
603358.SSE,0,0,6300,2020-12-09,@hljk1alpha,hljk1alpha,0
603359.SSE,0,0,6200,2020-12-09,@hljk1alpha,hljk1alpha,0
603360.SSE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
603363.SSE,0,0,8200,2020-12-09,@hljk1alpha,hljk1alpha,0
603365.SSE,0,0,8500,2020-12-09,@hljk1alpha,hljk1alpha,0
603367.SSE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
603368.SSE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
603377.SSE,0,0,2800,2020-12-09,@hljk1alpha,hljk1alpha,0
603378.SSE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
603379.SSE,0,0,5900,2020-12-09,@hljk1alpha,hljk1alpha,0
603380.SSE,0,0,5200,2020-12-09,@hljk1alpha,hljk1alpha,0
603383.SSE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
603386.SSE,0,0,6700,2020-12-09,@hljk1alpha,hljk1alpha,0
603388.SSE,0,0,8600,2020-12-09,@hljk1alpha,hljk1alpha,0
603392.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
603396.SSE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
603398.SSE,0,0,8100,2020-12-09,@hljk1alpha,hljk1alpha,0
603408.SSE,0,0,5900,2020-12-09,@hljk1alpha,hljk1alpha,0
603416.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
603429.SSE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
603444.SSE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
603456.SSE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
603458.SSE,0,0,1200,2020-12-09,@hljk1alpha,hljk1alpha,0
603486.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
603488.SSE,0,0,10200,2020-12-09,@hljk1alpha,hljk1alpha,0
603489.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
603496.SSE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
603499.SSE,0,0,12100,2020-12-09,@hljk1alpha,hljk1alpha,0
603500.SSE,0,0,8300,2020-12-09,@hljk1alpha,hljk1alpha,0
603505.SSE,0,0,4100,2020-12-09,@hljk1alpha,hljk1alpha,0
603506.SSE,0,0,5300,2020-12-09,@hljk1alpha,hljk1alpha,0
603507.SSE,0,0,5200,2020-12-09,@hljk1alpha,hljk1alpha,0
603515.SSE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
603516.SSE,0,0,3100,2020-12-09,@hljk1alpha,hljk1alpha,0
603517.SSE,0,0,1400,2020-12-09,@hljk1alpha,hljk1alpha,0
603520.SSE,0,0,1849,2020-12-09,@hljk1alpha,hljk1alpha,0
603527.SSE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
603533.SSE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
603535.SSE,0,0,2600,2020-12-09,@hljk1alpha,hljk1alpha,0
603536.SSE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
603538.SSE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
603556.SSE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
603558.SSE,0,0,3100,2020-12-09,@hljk1alpha,hljk1alpha,0
603559.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
603566.SSE,0,0,4800,2020-12-09,@hljk1alpha,hljk1alpha,0
603568.SSE,0,0,5500,2020-12-09,@hljk1alpha,hljk1alpha,0
603569.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
603577.SSE,0,0,11100,2020-12-09,@hljk1alpha,hljk1alpha,0
603578.SSE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
603579.SSE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
603580.SSE,0,0,8900,2020-12-09,@hljk1alpha,hljk1alpha,0
603583.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603585.SSE,0,0,6500,2020-12-09,@hljk1alpha,hljk1alpha,0
603586.SSE,0,0,6640,2020-12-09,@hljk1alpha,hljk1alpha,0
603587.SSE,0,0,4000,2020-12-09,@hljk1alpha,hljk1alpha,0
603588.SSE,0,0,7800,2020-12-09,@hljk1alpha,hljk1alpha,0
603589.SSE,0,0,1700,2020-12-09,@hljk1alpha,hljk1alpha,0
603596.SSE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
603598.SSE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
603599.SSE,0,0,5300,2020-12-09,@hljk1alpha,hljk1alpha,0
603600.SSE,0,0,7500,2020-12-09,@hljk1alpha,hljk1alpha,0
603601.SSE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
603602.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
603605.SSE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
603606.SSE,0,0,5400,2020-12-09,@hljk1alpha,hljk1alpha,0
603607.SSE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
603609.SSE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
603611.SSE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
603612.SSE,0,0,7100,2020-12-09,@hljk1alpha,hljk1alpha,0
603616.SSE,0,0,700,2020-12-09,@hljk1alpha,hljk1alpha,0
603617.SSE,0,0,4600,2020-12-09,@hljk1alpha,hljk1alpha,0
603618.SSE,0,0,19100,2020-12-09,@hljk1alpha,hljk1alpha,0
603619.SSE,0,0,5300,2020-12-09,@hljk1alpha,hljk1alpha,0
603626.SSE,0,0,8600,2020-12-09,@hljk1alpha,hljk1alpha,0
603628.SSE,0,0,11200,2020-12-09,@hljk1alpha,hljk1alpha,0
